# Русско-хинди словарь, построенный на основе многоязычной базы данных "Универсальный словарь концептов"
# Слова и глоссы хинди взяты из ворднета хинди http://www.cfilt.iitb.ac.in/wordnet/webhwn/ и словаря CFILT UWD
# Выкладывается под GPL and CC-BY-SA-NC
# Вячеслав Диконов <sdiconov@mail.ru>
#
# This file contains a Russian-Hindi dictionary derived from the "Universal Dictionary of Concepts" database
# Hindi words and glosses come from the Hindi Wordnet http://www.cfilt.iitb.ac.in/wordnet/webhwn/ and CFILT UW dictionary
# It is available under GPL and CC-BY-SA-NC licenses
# Viacheslav Dikonov <sdiconov@mail.ru>
#
безымянность	n,женск	अनामता	THE STATE OF BEING ANONYMOUS	
безымянный	a	अज्ञात, अनाम, गुमनाम, बेनाम	BEING OR HAVING AN UNKNOWN OR UNNAMED SOURCE	
безымянный палец	n	अनामिका	the third finger (especially of the left hand)	
безыскусно	adv	कानूनी ढंग से, भोलेपन से	IN A NAIVELY INNOCENT MANNER	
безысходный	a	निराशाजनक	WITHOUT HOPE BECAUSE THERE SEEMS TO BE NO POSSIBILITY OF COMFORT OR SUCCESS	
бейлиф	n	बेलिफ्	AN OFFICER OF THE COURT WHO IS EMPLOYED TO EXECUTE WRITS AND PROCESSES AND MAKE ARRESTS ETC.	
Бейрут	n,мужск	बेरुत	CAPITAL AND LARGEST CITY OF LEBANON	
бейсик	n,мужск	बेसिक	A POPULAR PROGRAMMING LANGUAGE THAT IS RELATIVELY EASY TO LEARN	
бекар	n,мужск	नेचुरल	A NOTATION CANCELLING A PREVIOUS SHARP OR FLAT	
бекон	n,мужск	सूअर मांस	BACK AND SIDES OF A HOG SALTED AND DRIED OR SMOKED	
Беларусь	n,женск	बेलरस, बेलरूस	A LANDLOCKED REPUBLIC IN EASTERN EUROPE	
белая ворона	n	बेमेल, बेमेल्	SOMEONE UNABLE TO ADAPT TO THEIR CIRCUMSTANCES	
белая цапля	n	गाय बकुला	ANY OF VARIOUS USUALLY WHITE HERONS HAVING LONG PLUMES DURING BREEDING SEASON	
Белград	n,мужск	बिओग्रैड	CAPITAL AND LARGEST CITY OF SERBIA AND MONTENEGRO	
беление	n	श्वेतक, सफेद करना	CHANGING TO A LIGHTER COLOR	
белиберда	n,женск	अबोधगम्यता, असंबद्धता	NONSENSE THAT IS SIMPLY INCOHERENT AND UNINTELLIGIBLE	
Белиз	n,мужск	ब्रिटिश हॉन्डुरस	A COUNTRY ON THE NORTHEASTERN COAST OF CENTRAL AMERICA ON THE CARIBBEAN	
белизна	n	गोरापन, निर्मलता, सफेदी	THE QUALITY OR STATE OF THE ACHROMATIC COLOR OF GREATEST LIGHTNESS (BEARING THE LEAST RESEMBLANCE TO BLACK)	
белила	n,средн	सपेदा	A POISONOUS WHITE PIGMENT THAT CONTAINS LEAD	
белить	v	सफेद करना	TURN WHITE	
беличий мех	n	गिलहरी	THE FUR OF A SQUIRREL	
белка	n,женск	गिलहरी	THE FUR OF A SQUIRREL;A KIND OF ARBOREAL RODENT HAVING A LONG BUSHY TAIL	
белка	n,женск	गिलहर्	A KIND OF ARBOREAL RODENT HAVING A LONG BUSHY TAIL	
беллетристика	n,женск	कथा-साहित्य	A LITERARY WORK BASED ON THE IMAGINATION AND NOT NECESSARILY ON FACT	
беллетристика	n,женск	ललित साहित्य	CREATIVE WRITING VALUED FOR ESTHETIC CONTENT	
беллетристический	a	कथा साहित्य संबंधी, कल्पित	RELATED TO OR INVOLVING LITERARY FICTION	
белок	n,мужск	प्रोटिन	ANY OF A LARGE GROUP OF NITROGENOUS ORGANIC COMPOUNDS THAT ARE ESSENTIAL CONSTITUENTS OF LIVING CELLS	
Белоруссия	n,женск	बेलरस	A LANDLOCKED REPUBLIC IN EASTERN EUROPE	
белоснежный	a	हिमश्वेत	OF THE WHITE COLOR OF SNOW	
Белфаст	n,мужск	बेलफास्ट	CAPITAL AND LARGEST CITY OF NORTHERN IRELAND	
белые	n	गोरा, सफेदी	(BOARD GAMES) THE LIGHTER PIECES	
белый	a	गोरा, व्हाइट	A MEMBER OF THE CAUCASOID RACE	
Белый Дом	n	व्हाइट हाउस	the government building that serves as the residence and office of the President of the United States	
бельведер	n	बुर्ज, बुर्ज्	A SMALL ROOFED BUILDING AFFORDING SHADE AND REST	
бельгиец	n,мужск	बेल्जियम-वासी, बेल्जियमवासी	A NATIVE OR INHABITANT OF BELGIUM	
бельгийский	a	बेल्जियन	OF OR RELATING TO OR CHARACTERISTIC OF BELGIUM OR THE BELGIAN PEOPLE	
Бельгия	n,женск	बेल्जियम, बेल्जीक	A MONARCHY IN NORTHWESTERN EUROPE	
бельэтаж	n,мужск	बिचला तल्ला, रंगमंच का तहखाना	FIRST OR LOWEST BALCONY	
Бенгази	n,мужск	बेनगाजी	port in northern Libya on the Gulf of Sidra	
бенгальский	a	बंगाली	OF OR RELATING TO OR CHARACTERISTIC OF BENGAL OR ITS PEOPLE	
Бенгальский залив	n	बंगाल की खाड़ी	an arm of the Indian Ocean east of India	
бенефис	n,мужск	लाभार्थ नाटक, लाभार्थ नाटक्	A PERFORMANCE TO RAISE MONEY FOR A CHARITABLE CAUSE	
бенефициар	n,мужск	लाभार्थी	THE RECIPIENT OF FUNDS OR OTHER BENEFITS	
бензин	n,мужск	गैस, गैसोलीन, पेट्रोल, पैट्रोल, भू-तेल	A VOLATILE FLAMMABLE MIXTURE OF HYDROCARBONS (HEXANE AND HEPTANE AND OCTANE ETC.) DERIVED FROM PETROLEUM	
бензин	n,мужск	बेंजीन, बेन्जीन	A COLORLESS LIQUID HYDROCARBON	
бензобак	n,мужск	गैस की टंकी	A LARGE GAS-TIGHT SPHERICAL OR CYLINDRICAL TANK FOR HOLDING GAS TO BE USED AS FUEL	
бензол	n,мужск	बेंजीन	A COLORLESS LIQUID HYDROCARBON	
Бенин	n,мужск	डहोमे	A COUNTRY ON WESTERN COAST OF AFRICA	
бенинец	n,мужск	बेनिनी	A NATIVE OR INHABITANT OF BENIN	
бенинский	a	बेनिनी	OF OR RELATING TO OR CHARACTERISTIC OF BENIN OR ITS PEOPLE	
бентамка	n,женск	बैंटम	ANY OF VARIOUS SMALL BREEDS OF FOWL	
берег	n,мужск	किनारा, तीर	THE LAND ALONG THE EDGE OF A BODY OF WATER	
берег	n,мужск	तटवर्ती भूभाग	LAND BORDERING A BODY OF WATER	
берег	n,мужск	नदी-तट, नदीतट्	THE BANK OF A RIVER	
берег	n,мужск	बीच, बीच्, सुमुद्र-तट्	AN AREA OF SAND SLOPING DOWN TO THE WATER OF A SEA OR LAKE	
береговая линия	n	तटरेखा	A BOUNDARY LINE BETWEEN LAND AND WATER	
береговая линия	n	तट-रेखा	THE OUTLINE OF A COAST	
береговой	a	तटीय	OF OR RELATING TO A COAST	
береговой	a	समुद्र तटीय, समुद्रतटीय	LOCATED ON OR NEAR OR BORDERING ON A COAST	
Берег слоновой кости	n	आइवरी कोस्ट	A REPUBLIC IN WESTERN AFRICA ON THE GULF OF GUINEA	
бережливо	adv	अल्पव्ययितापूर्वक	IN A FRUGAL MANNER	
бережливость	n	कंजूसपन, किफायत	EXTREME CARE IN SPENDING MONEY	
бережливость	n	परमात्मा, प्रोविडेन्स, विधाता	THE PRUDENCE AND CARE EXERCISED BY SOMEONE IN THE MANAGEMENT OF RESOURCES	
бережливость	n	मितव्ययिता	PRUDENCE IN AVOIDING WASTE	
бережливый	a	अल्पव्ययी, मिताहारी	AVOIDING WASTE	
береза	n	भोज वृक्ष	ANY BETULACEOUS TREE OR SHRUB OF THE GENUS BETULA HAVING A THIN PEELING BARK	
беременность	n	गर्भ, गर्भावस्था	THE STATE OF BEING PREGNANT	
беременный	a	गर्भिणी	CARRYING DEVELOPING OFFSPRING WITHIN THE BODY OR BEING ABOUT TO PRODUCE NEW LIFE	
берет	n,мужск	गोल चपटी टोपी, गोल चपटी टोप्	A CAP WITH NO BRIM OR BILL	
беречь	v	किफायत से खर्च करना	USE CAUTIOUSLY AND FRUGALLY	
бери-бери	n	बेरी बेरी, बेरी-बेरी, बेरीबेरी	AVITAMINOSIS CAUSED BY LACK OF THIAMINE (VITAMIN B1)	
бериллий	n,мужск	ग्लुसिनियम	A LIGHT STRONG BRITTLE GREY TOXIC BIVALENT METALLIC ELEMENT	
берлин	n,мужск	बर्लिन	A LIMOUSINE WITH A GLASS PARTITION BETWEEN THE FRONT AND BACK SEATS	
Берлин	n,мужск	बर्लिन	CAPITAL OF GERMANY LOCATED IN EASTERN GERMANY	
Бермудские острова	n	बरमुडा	A GROUP OF ISLANDS IN THE ATLANTIC OFF THE CAROLINA COAST	
Бермуды	n	बरमुडा	A GROUP OF ISLANDS IN THE ATLANTIC OFF THE CAROLINA COAST	
Берн	n,мужск	बर्न	THE CAPITAL OF SWITZERLAND	
бес	n,мужск	असुर, दानव, दुष्ट आत्मा, भूत, राक्षस	ONE OF THE EVIL SPIRITS OF TRADITIONAL JEWISH AND CHRISTIAN BELIEF	
беседа	n,женск	नाजायज ताल्लुकात्, बात, बातचीत, बातचीत्, बोलचाल, वारतालाप्, वार्तालाप, सम्भाषण	THE USE OF SPEECH FOR INFORMAL EXCHANGE OF VIEWS OR IDEAS OR INFORMATION ETC.	
бесенок	n,мужск	शरारती बच्चा, शैतान बौना	(FOLKLORE) FAIRIES THAT ARE SOMEWHAT MISCHIEVOUS	
бесить	v	क्रुद्ध	MAKE FURIOUS	
бесить	v	क्रुद्ध करना	PUT INTO A RAGE;MAKE FURIOUS	
бесклассовый	a	वर्गहीन	FAVORING SOCIAL EQUALITY	
бескожий	a	कवचहीन	OF ANIMALS OR FRUITS THAT HAVE NO SHELL	
бесколесный	a	आधारहीन, बिना पहिये का, बिना पहियेदार वाहन का	HAVING NO WHEELS OR HAVING NO WHEELED VEHICLES	
бескомпромиссный	a	कट्टर, कट्टरपंथी	FIRM AND UNCOMPROMISING	
бескомпромиссный	a	समझौता न करने वाला, समझौता न करने वाल्, हठीला, हठील्	NOT MAKING CONCESSIONS	
бесконечно	adv	अनंत काल तक	TO INFINITY	
бесконечно малый	a	अत्यंत सूक्ष्म	INFINITELY OR IMMEASURABLY SMALL	
бесконечность	n	अंतहीनता, अनंत, अपरिमित संख्या, बहुलता	TIME WITHOUT END	
бесконечность	n	निरन्तरता, स्थायित्व	THE PROPERTY OF BEING PERPETUAL (SEEMINGLY CEASELESS)	
бесконечный	a	अनन्त, कभी समाप्त न होने वाला, कभी समाप्त न होने वाल्, चिरकालिक, चिरस्थायी, शाश्वत	CONTINUING FOREVER OR INDEFINITELY	
бесконтрольный	a	अवश्य	NOT BEING UNDER CONTROL	
бескорыстие	n,средн	उदारता, निःस्वार्थता	THE QUALITY OF NOT PUTTING YOURSELF FIRST BUT BEING WILLING TO GIVE YOUR TIME OR MONEY OR EFFORT ETC. FOR OTHERS	
бескорыстный	a	उदासीन, निःस्वार्थी	UNAFFECTED BY SELF-INTEREST	
бескостный	a	अस्थिहीन	BEING WITHOUT A BONE OR BONES	
бескрайний	a	अवधिहीन, गैर-मियादी, बेमियादी, बेमुद्दती	HAVING NO LIMITS IN RANGE OR SCOPE	
бескровный	a	अरक्त	DESTITUTE OF BLOOD OR APPARENTLY SO	
бескровный	a	रक्तहीन	FREE FROM BLOOD OR BLOODSHED	
бескрылый	a	पंखहीन, पर-रहित, बिना पंखों का	LACKING WINGS	
бесноватый	a	गरमागरम	CHARACTERIZED BY VIOLENT AND FORCEFUL ACTIVITY OR MOVEMENT	
беспамятный	a	भुलक्कड़, लापरवाह	(OF MEMORY) DEFICIENT IN RETENTIVENESS OR RANGE	
беспаспортный	a	नागरिकताहीन	WITHOUT NATIONALITY OR CITIZENSHIP	
бесперспективный	a	निराशाजनक	UNLIKELY TO BRING ABOUT FAVORABLE RESULTS OR ENJOYMENT	
беспечный	a	उदासीन	MARKED BY BLITHE UNCONCERN	
беспечный	a	प्रसन्न	CAREFREE AND HAPPY AND LIGHTHEARTED	
бесплатно	adv	अनावश्यक रूप से	IN AN UNCALLED-FOR MANNER	
бесплатный	a	चुंगीमुक्त	HAVING NO TOLL LEVIED FOR ITS USE	
бесплатный	a	निःशुल्क, मुफ्त	COSTING NOTHING	
бесплодие	n,средн	जनन-अक्षमता, जीवाणुहीनता, निर्जीवाणुकता, निष्फलता	THE STATE OF BEING UNABLE TO PRODUCE OFFSPRING	
бесплодие	n,средн	सूखा	A CONDITION YIELDING NOTHING OF VALUE	
бесплодный	a	उजाड़	PROVIDING NO SHELTER OR SUSTENANCE	
бесплодный	a	जनन-अक्षम, बंजर	INCAPABLE OF REPRODUCING	
бесплодный	a	फलहीन	PRODUCING NO FRUIT	
бесплодный	a	व्यर्थ	UNPRODUCTIVE OF SUCCESS	
бесповоротный	a	अनुत्क्रमणीय	INCAPABLE OF BEING REVERSED	
бесподобный	a	अतुल, अद्वितीय, अनुपम, बेजोड़, लाजवाब	EMINENT BEYOND OR ABOVE COMPARISON	
беспозвоночное	n,средн	अकशेरुकी	ANY ANIMAL LACKING A BACKBONE OR NOTOCHORD	
беспозвоночный	a	अकशेरुकी	LACKING A BACKBONE OR SPINAL COLUMN	
беспокоить	v	अशांत होना	DISTURB IN MIND OR MAKE UNEASY OR CAUSE TO BE WORRIED OR ALARMED	
беспокоить	v	खाना	TO CAUSE INCONVENIENCE OR DISCOMFORT TO;WORRY OR CAUSE ANXIETY	
беспокоить	v	घबराना	CAUSE TO BE WORRIED OR ALARMED;DISTURB IN MIND OR MAKE UNEASY OR CAUSE TO BE WORRIED OR ALARMED	
беспокоить	v	चिन्तित करना	TO CAUSE ANXIETY	
беспокоить	v	तंग करना, सताना	ANNOY CONTINUALLY OR CHRONICALLY	
беспокоить	v	हतोत्साह, हतोत्साह करना	DISTURB THE COMPOSURE OF	
беспокоиться	v	चिंता करना, रगड़ना	BE ANXIOUS ABOUT	
беспокоиться	v	डरना	BE WORRIED THAT SOMETHING BAD MAY HAPPEN	
беспокойно	adv	चिंतित होकर	WITH ANXIETY OR APPREHENSION	
беспокойный	a	चिड़चिड़ा, शिकायती	UNABLE TO RELAX OR BE STILL	
беспокойство	n,средн	उद्विग्नता	FEELINGS OF ANXIETY THAT MAKE YOU TENSE AND IRRITABLE	
беспокойство	n,средн	कुढ़न	AGITATION RESULTING FROM ACTIVE WORRY	
беспокойство	n,средн	चिंता	AN ANXIOUS FEELING	
беспокойство	n,средн	परवाह	A RELATIVELY PERMANENT STATE OF ANXIETY OCCURRING IN A VARIETY OF MENTAL DISORDERS	
беспокойство	n,средн	मुसीबत	AN EFFORT THAT IS INCONVENIENT	
беспокойство	n,средн	विक्षोभ	THE FEELING OF BEING AGITATED	
беспокойство	n,средн	व्यग्रता	INABILITY TO REST OR RELAX OR BE STILL	
беспокойство	n,средн	व्याकुलता	INABILITY TO REST OR RELAX OR BE STILL;A TEMPERAMENT THAT IS PERTURBED AND LACKING IN COMPOSURE	
